rank,attraction_id,name,category,neighborhood,rating,review_count,travelers_choice,open_status,booking_available,description,url
88,8505778,Antigüedades el Museo,Art Galleries • Antique Shops,,4.4,16,FALSE,,,"Purchase and sale of antiques in Seville. Jewels, paintings, sculpture and many more things. Come for an original gift for your stay in the beautiful city of Seville.",https://www.tripadvisor.com/Attraction_Review-g187443-d8505778-Reviews-Antiguedades_el_Museo-Seville_Province_of_Seville_Andalucia.html
89,6776547,Puerta de Jerez,Points of Interest & Landmarks,,4.2,227,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d6776547-Reviews-Puerta_de_Jerez-Seville_Province_of_Seville_Andalucia.html
90,6776470,Plaza de Armas,Points of Interest & Landmarks,,3.1,88,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d6776470-Reviews-Plaza_de_Armas-Seville_Province_of_Seville_Andalucia.html
91,15029306,Portada de la Feria de Abril,Points of Interest & Landmarks • Monuments & Statues,,4.6,24,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d15029306-Reviews-Portada_de_la_Feria_de_Abril-Seville_Province_of_Seville_Andalucia.html
92,2478679,Plaza Patio de Banderas,Points of Interest & Landmarks,,4,114,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d2478679-Reviews-Plaza_Patio_de_Banderas-Seville_Province_of_Seville_Andalucia.html
93,10664109,Estadio Olímpico de la Cartuja,Architectural Buildings • Arenas & Stadiums,,3.3,32,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d10664109-Reviews-Estadio_Olimpico_de_la_Cartuja-Seville_Province_of_Seville_Andalucia.html
94,15279313,Premier Garden Cocktail Bar,Bars & Clubs,,4.8,1087,TRUE,Open now,,"Premier Garden Cocktail Bar is located in Parque Prado de San Sebastián, near to Pabellón de Portugal. We offer the perfect cocktails in a perfect place. Do you want to know us? Visit us!",https://www.tripadvisor.com/Attraction_Review-g187443-d15279313-Reviews-Premier_Garden_Cocktail_Bar-Seville_Province_of_Seville_Andalucia.html
95,593072,Iglesia del Sagrario,Religious Sites,,4.5,75,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d593072-Reviews-Iglesia_del_Sagrario-Seville_Province_of_Seville_Andalucia.html
96,33883182,Eclipso Sevilla,(5),Speciality Museums • Exhibitions,4.8,5,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d33883182-Reviews-Eclipso_Sevilla-Seville_Province_of_Seville_Andalucia.html
97,8273120,Parroquia Del Sagrado Corazon,Churches & Cathedrals,,4.2,12,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d8273120-Reviews-Parroquia_Del_Sagrado_Corazon-Seville_Province_of_Seville_Andalucia.html
98,7804900,Iglesia de San Lorenzo,Churches & Cathedrals,,4.4,51,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d7804900-Reviews-Iglesia_de_San_Lorenzo-Seville_Province_of_Seville_Andalucia.html
99,539294,Casa de la Memoria,Theater & Performances,Casco Antiguo,4.6,2661,FALSE,,Admission Tickets Available,Elegant and classy. Alcohol-free. Room for a maximum of 80 spectators sitting in two rows of chairs circling a small stage in a cute small theater-courtyard. Limited room. Better make reservations…,https://www.tripadvisor.com/Attraction_Review-g187443-d539294-Reviews-Casa_de_la_Memoria-Seville_Province_of_Seville_Andalucia.html
100,7805000,Convento de Santa Rosalia,Religious Sites,,4.5,18,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d7805000-Reviews-Convento_de_Santa_Rosalia-Seville_Province_of_Seville_Andalucia.html
101,9854173,Estación del Prado de San Sebastián,Architectural Buildings,,3.7,33,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d9854173-Reviews-Estacion_del_Prado_de_San_Sebastian-Seville_Province_of_Seville_Andalucia.html
102,8731069,Glorieta de Becquer,Monuments & Statues,,4.5,63,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d8731069-Reviews-Glorieta_de_Becquer-Seville_Province_of_Seville_Andalucia.html
103,26894756,Plaza de Toros de la Maestranza,Arenas & Stadiums,,4.2,36,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d26894756-Reviews-Plaza_de_Toros_de_la_Maestranza-Seville_Province_of_Seville_Andalucia.html
104,13994891,Universitat de Sevilla,Points of Interest & Landmarks • Universities & Schools,,4.2,47,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d13994891-Reviews-Universitat_de_Sevilla-Seville_Province_of_Seville_Andalucia.html
105,2167893,Iglesia de la Anunciacion,Churches & Cathedrals,Casco Antiguo,3.9,52,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d2167893-Reviews-Iglesia_de_la_Anunciacion-Seville_Province_of_Seville_Andalucia.html
106,2358567,Iglesia de San Pedro,Churches & Cathedrals,,4.3,56,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d2358567-Reviews-Iglesia_de_San_Pedro-Seville_Province_of_Seville_Andalucia.html
107,3734109,Fundacion Tres Culturas del Mediterraneo,Religious Sites,,4.7,68,FALSE,,,"Foundation Three Cultures of the Mediterranean is based in the Morocco Pavilion of Expo '92 in Seville, one of the most beautiful pavilions built for that event and which can be toured again, 20 years…",https://www.tripadvisor.com/Attraction_Review-g187443-d3734109-Reviews-Fundacion_Tres_Culturas_del_Mediterraneo-Seville_Province_of_Seville_Andalucia.html
108,7297023,Palacio de los marqueses de la Algaba,Speciality Museums,,4.2,40,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d7297023-Reviews-Palacio_de_los_marqueses_de_la_Algaba-Seville_Province_of_Seville_Andalucia.html
109,3320830,Parlamento de Andalucía (Hospital de las Cinco Llagas),Government Buildings,This is the Andalucian parliament building,4.1,76,FALSE,,,This is the Andalucian parliament building,https://www.tripadvisor.com/Attraction_Review-g187443-d3320830-Reviews-Parlamento_de_Andalucia_Hospital_de_las_Cinco_Llagas-Seville_Province_of_Seville_.html
110,10333086,Torre de la Plata,Architectural Buildings • Monuments & Statues,,4.1,30,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d10333086-Reviews-Torre_de_la_Plata-Seville_Province_of_Seville_Andalucia.html
111,620677,Museo del Baile Flamenco,Speciality Museums • Theater & Performances,,4.4,3216,FALSE,,Admission Tickets Available,"The Flamenco Dance Museum in Seville is the principal reference of the Andalusian cultural heritage, which makes understand and feel the union between culture and flamenco art, it is considered therefore…",https://www.tripadvisor.com/Attraction_Review-g187443-d620677-Reviews-Museo_del_Baile_Flamenco-Seville_Province_of_Seville_Andalucia.html
112,6509575,Painter Amalio Museum,Art Museums,,4.7,39,FALSE,,,"The museum houses most of Amalio’s work, as well as the collection that he donated, and that is the patrimony of the Foundation, called “The 365 views of the Giralda”. These pieces of art are composed…",https://www.tripadvisor.com/Attraction_Review-g187443-d6509575-Reviews-Painter_Amalio_Museum-Seville_Province_of_Seville_Andalucia.html
113,16718225,Archidiócesis de Sevilla,Churches & Cathedrals,,4.5,22,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d16718225-Reviews-Archidiocesis_de_Sevilla-Seville_Province_of_Seville_Andalucia.html
114,17398391,El Pianillo Antigüedades,(7),Speciality & Gift Shops • Art Galleries,4.3,7,FALSE,,,"Buy and Sales: Old Books, Maps, Engravings, Paintings, Tiles XVI-XX century, Ceramics, Fair of Seville and Bullfighting Posters, Antiques Trade, Collecting",https://www.tripadvisor.com/Attraction_Review-g187443-d17398391-Reviews-El_Pianillo_Antiguedades-Seville_Province_of_Seville_Andalucia.html
115,3784369,Pabellon de la Navegacion - Sevilla,Speciality Museums • History Museums,,3.5,203,FALSE,,,Navigation is in the history of communication between civilizations and also in the desire of men to expand their limits and illuminate the unknown for their benefit. The permanent exhibition focuses…,https://www.tripadvisor.com/Attraction_Review-g187443-d3784369-Reviews-Pabellon_de_la_Navegacion_Sevilla-Seville_Province_of_Seville_Andalucia.html
116,7694968,Torre de los Perdigones,Points of Interest & Landmarks • Lookouts,,4.1,133,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d7694968-Reviews-Torre_de_los_Perdigones-Seville_Province_of_Seville_Andalucia.html
117,15069058,Eglise du Divin Sauveur,Points of Interest & Landmarks • Churches & Cathedrals,,4.5,35,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d15069058-Reviews-Eglise_du_Divin_Sauveur-Seville_Province_of_Seville_Andalucia.html
118,13546095,ShenSations Wellness Center,Spas,,5,728,TRUE,,,"New Shiatsu & Massages centre in Seville. We have a large space, full of plants and harmonic sounds, brimming with peace and calm, where every detail has been made following the principles of Feng…",https://www.tripadvisor.com/Attraction_Review-g187443-d13546095-Reviews-ShenSations_Wellness_Center-Seville_Province_of_Seville_Andalucia.html
119,7082927,Walls of Seville,Historic Sites • Points of Interest & Landmarks,,4,92,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d7082927-Reviews-Walls_of_Seville-Seville_Province_of_Seville_Andalucia.html
120,16745681,Plaza de Santa Cruz,Points of Interest & Landmarks,,4.3,29,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d16745681-Reviews-Plaza_de_Santa_Cruz-Seville_Province_of_Seville_Andalucia.html
121,7194029,Ceramicas Sevilla 1952,Speciality & Gift Shops • Antique Shops,,4.8,91,FALSE,,,"Originally under the brand name of CERAMICAS SEVILLA 1952 and later with commercial name SEVILLARTE, Fuentes Moreno family has been promoting and enhancing Sevillian Hand Made Ceramics since 1952. …",https://www.tripadvisor.com/Attraction_Review-g187443-d7194029-Reviews-Ceramicas_Sevilla_1952-Seville_Province_of_Seville_Andalucia.html
122,7927511,Jardines de la Buhaira,Parks • Gardens,,4,38,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d7927511-Reviews-Jardines_de_la_Buhaira-Seville_Province_of_Seville_Andalucia.html
123,12279641,Arcadia Escape Room,Escape Games,,4.9,1671,TRUE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d12279641-Reviews-Arcadia_Escape_Room-Seville_Province_of_Seville_Andalucia.html
124,26528943,Seville Museum of Fine Arts,(9),Art Museums,4.4,9,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d26528943-Reviews-Seville_Museum_of_Fine_Arts-Seville_Province_of_Seville_Andalucia.html
125,12241604,Karting Marineda Sevilla,Game & Entertainment Centers,,4.2,22,FALSE,,,"Are you looking for a real thrill, do you like to challenge yourself and your friends to see who's the best racer? Then Fastlane Karting Sevilla is the place for you! We'll supply your with the best…",https://www.tripadvisor.com/Attraction_Review-g187443-d12241604-Reviews-Karting_Marineda_Sevilla-Seville_Province_of_Seville_Andalucia.html
126,10798889,Plaza del Duque de la Victoria,Points of Interest & Landmarks,,3.7,46,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d10798889-Reviews-Plaza_del_Duque_de_la_Victoria-Seville_Province_of_Seville_Andalucia.html
127,17704244,Avenida de la Constitucion,Points of Interest & Landmarks,,4.6,18,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d17704244-Reviews-Avenida_de_la_Constitucion-Seville_Province_of_Seville_Andalucia.html
128,10306478,Christopher Columbus Monument,Points of Interest & Landmarks • Monuments & Statues,,3.8,84,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d10306478-Reviews-Christopher_Columbus_Monument-Seville_Province_of_Seville_Andalucia.html
129,3367272,Casa de la Guitarra,Speciality Museums • Theater & Performances,,4.7,3050,FALSE,,Admission Tickets Available,,https://www.tripadvisor.com/Attraction_Review-g187443-d3367272-Reviews-Casa_de_la_Guitarra-Seville_Province_of_Seville_Andalucia.html
130,12191463,Plaza de Dona Elvira,Points of Interest & Landmarks,Casco Antiguo,4.1,49,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d12191463-Reviews-Plaza_de_Dona_Elvira-Seville_Province_of_Seville_Andalucia.html
131,26499802,Plaza de La Encarnación,(9),Points of Interest & Landmarks,4.2,9,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d26499802-Reviews-Plaza_de_La_Encarnacion-Seville_Province_of_Seville_Andalucia.html
132,8838034,Convento Del Santo Angel,Religious Sites,,4.5,24,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d8838034-Reviews-Convento_Del_Santo_Angel-Seville_Province_of_Seville_Andalucia.html
133,11671499,Plaza de San Lorenzo,Points of Interest & Landmarks,,4.2,29,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d11671499-Reviews-Plaza_de_San_Lorenzo-Seville_Province_of_Seville_Andalucia.html
134,12371024,Masajes Con Karma,Spas,,5,456,TRUE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d12371024-Reviews-Masajes_Con_Karma-Seville_Province_of_Seville_Andalucia.html
135,13413786,Torre Triana,Architectural Buildings,,4.1,14,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d13413786-Reviews-Torre_Triana-Seville_Province_of_Seville_Andalucia.html
136,24153666,Heronfly,Scenic Walking Areas,,5,11,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d24153666-Reviews-Heronfly-Seville_Province_of_Seville_Andalucia.html
137,539292,El Palacio Andaluz,Dinner Theaters • Theater & Performances,,4.6,1632,FALSE,,Admission Tickets Available,"Welcome to the Tablao El Palacio Andaluz. The purest Flamenco show in Seville. An authentic Show where, in addition, you can enjoy our service of catering (tapas/dinner/drinks). Tourism, leisure and…",https://www.tripadvisor.com/Attraction_Review-g187443-d539292-Reviews-El_Palacio_Andaluz-Seville_Province_of_Seville_Andalucia.html
138,10366337,Populart,Antique Shops,,4.6,14,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d10366337-Reviews-Populart-Seville_Province_of_Seville_Andalucia.html
139,2170688,Casa de los Pinelo,Architectural Buildings,Casco Antiguo,4.3,31,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d2170688-Reviews-Casa_de_los_Pinelo-Seville_Province_of_Seville_Andalucia.html
140,10784021,Monumento a la Inmaculada Concepcion,Monuments & Statues,,4,65,FALSE,,Admission Tickets Available,,https://www.tripadvisor.com/Attraction_Review-g187443-d10784021-Reviews-Monumento_a_la_Inmaculada_Concepcion-Seville_Province_of_Seville_Andalucia.html
141,4114622,La Casa del Flamenco,Theater & Performances,,4.7,1732,TRUE,,,"La Casa del Flamenco is located in the heart of the Santa Cruz neighbourhood, the former Jewish Quarter. The main courtyard of the palatial residence dating back to the 15th Century houses stylish…",https://www.tripadvisor.com/Attraction_Review-g187443-d4114622-Reviews-La_Casa_del_Flamenco-Seville_Province_of_Seville_Andalucia.html
142,240265,Capilla de San Onofre,Historic Sites • Religious Sites,,4.2,28,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d240265-Reviews-Capilla_de_San_Onofre-Seville_Province_of_Seville_Andalucia.html
143,8145591,Fundacion Mezquita de Sevilla,(8),Religious Sites,5,8,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d8145591-Reviews-Fundacion_Mezquita_de_Sevilla-Seville_Province_of_Seville_Andalucia.html
144,581631,Taller Flamenco,Lessons & Workshops • Educational sites,,4.9,159,FALSE,,,"Taller Flamenco is a learning centre for Flamenco and Spanish Language founded in 1994, in Seville. Taller Flamenco is the most experienced international school for flamenco. We offer a wide range…",https://www.tripadvisor.com/Attraction_Review-g187443-d581631-Reviews-Taller_Flamenco-Seville_Province_of_Seville_Andalucia.html
145,14913627,Parque Prado de San Sebastian,Parks • Gardens,,4.1,18,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d14913627-Reviews-Parque_Prado_de_San_Sebastian-Seville_Province_of_Seville_Andalucia.html
146,8403596,La Galeria Roja,Art Galleries,,5,15,FALSE,,,"La Galeria Roja Art Gallery located in the heart of Seville. In C / Peral, 10. Alameda de Hercules. Exhibitions, Workshops, masterclass and events combine our cultural proposal. We committed to art…",https://www.tripadvisor.com/Attraction_Review-g187443-d8403596-Reviews-La_Galeria_Roja-Seville_Province_of_Seville_Andalucia.html
147,8702256,Parque de los Principes,Parks • Gardens,,3.8,31,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d8702256-Reviews-Parque_de_los_Principes-Seville_Province_of_Seville_Andalucia.html
148,7694793,Iglesia de San Nicolas de Bari,Churches & Cathedrals,,4.3,36,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d7694793-Reviews-Iglesia_de_San_Nicolas_de_Bari-Seville_Province_of_Seville_Andalucia.html
149,12504431,El Secreto Escape Room,Escape Games,,4.9,978,TRUE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d12504431-Reviews-El_Secreto_Escape_Room-Seville_Province_of_Seville_Andalucia.html
150,10898531,Plaza de Santa Marta,Points of Interest & Landmarks • Architectural Buildings,,4.6,19,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d10898531-Reviews-Plaza_de_Santa_Marta-Seville_Province_of_Seville_Andalucia.html
151,8097024,Monasterio San Jeronimo de Buenavista,Historic Sites • Churches & Cathedrals,,4.5,15,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d8097024-Reviews-Monasterio_San_Jeronimo_de_Buenavista-Seville_Province_of_Seville_Andalucia.html
152,11879644,Sala X,(9),Theaters,3.8,9,FALSE,,,"The best Live Venue in town. Concerts and Dj sessions. Indie, Rock, Reggae, Balkan, Electronic",https://www.tripadvisor.com/Attraction_Review-g187443-d11879644-Reviews-Sala_X-Seville_Province_of_Seville_Andalucia.html
153,15518550,Convento Santa Maria de Jesus,(8),Churches & Cathedrals,4.5,8,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d15518550-Reviews-Convento_Santa_Maria_de_Jesus-Seville_Province_of_Seville_Andalucia.html
154,8796415,Sala de Exposiciones Fundacion Cajasol,Art Museums,,4.1,24,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d8796415-Reviews-Sala_de_Exposiciones_Fundacion_Cajasol-Seville_Province_of_Seville_Andalucia.html
155,14028856,Teatro Flamenco Triana,Concerts • Theaters,,4.8,777,FALSE,,,TRIANA FLAMENCO THEATER is a project of the Cristina Heeren Flamenco Art Foundation whose benefits are entirely destined to the promotion and teaching of flamenco. Your entry directly helps the preservation…,https://www.tripadvisor.com/Attraction_Review-g187443-d14028856-Reviews-Teatro_Flamenco_Triana-Seville_Province_of_Seville_Andalucia.html
156,25172704,Mercado de la Encarnación,Shopping Malls,,3.4,11,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d25172704-Reviews-Mercado_de_la_Encarnacion-Seville_Province_of_Seville_Andalucia.html
157,15266426,Musee Flamenco De Seville,Speciality Museums • Art Museums,,4.3,41,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d15266426-Reviews-Musee_Flamenco_De_Seville-Seville_Province_of_Seville_Andalucia.html
158,5531635,Centro Andaluz de la Fauna Salvaje,Speciality Museums,,4.4,12,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d5531635-Reviews-Centro_Andaluz_de_la_Fauna_Salvaje-Seville_Province_of_Seville_Andalucia.html
159,12237980,CaixaForum,Convention Centers,,4,61,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d12237980-Reviews-CaixaForum-Seville_Province_of_Seville_Andalucia.html
160,7306124,Iglesia de Santa Cruz,Churches & Cathedrals,,4.1,41,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d7306124-Reviews-Iglesia_de_Santa_Cruz-Seville_Province_of_Seville_Andalucia.html
161,8422077,Plaza de las Cruces,Points of Interest & Landmarks,,4,40,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d8422077-Reviews-Plaza_de_las_Cruces-Seville_Province_of_Seville_Andalucia.html
