rank,attraction_id,name,category,neighborhood,rating,review_count,travelers_choice,open_status,booking_available,description,url
5440,23279814,PlayVisit,City Tours • Cultural Tours,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d23279814-Reviews-PlayVisit-Barcelona_Catalonia.html
5441,23377278,David Martin Barahona,Boat Tours • Fishing Charters & Tours,,,,FALSE,,,"Browse and enjoy My Name is David, Yacht Captain and passionate about the sea and everything related to it. My intention is to help the public to know a different point of view of my city, Barcelona…",https://www.tripadvisor.com/Attraction_Review-g187497-d23377278-Reviews-David_Martin_Barahona-Barcelona_Catalonia.html
5442,23315235,Biblioteca Vapor Vell,Libraries,Sants-Montjuíc,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d23315235-Reviews-Biblioteca_Vapor_Vell-Barcelona_Catalonia.html
5443,23407665,Cbd Alchemy Gracia,Speciality & Gift Shops,Gracia,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d23407665-Reviews-Cbd_Alchemy_Gracia-Barcelona_Catalonia.html
5444,23462458,Vamos Academy School,Paint & Pottery Studios,,,,FALSE,,,We take pride in our personal attention and professional approach to Spanish learning. We have been providing a high quality Spanish immersion experience since 2009.,https://www.tripadvisor.com/Attraction_Review-g187497-d23462458-Reviews-Vamos_Academy_School-Barcelona_Catalonia.html
5445,21285470,Estatua de Ladislao Kubala,Monuments & Statues,La Maternitat i Sant Ramon,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d21285470-Reviews-Estatua_de_Ladislao_Kubala-Barcelona_Catalonia.html
5446,22939465,Priscilla Cafe&Restaurant,"Bar, Club & Pub Tours • Beer Tastings & Tours",,,,FALSE,,,"Priscilla Bingo Show: food, show and bingo with the Queens of the Desert Enjoy the funniest Sunday lunch at Priscilla Cafe & Restaurant. Good food served by the artists in a family and intimate atmosphere…",https://www.tripadvisor.com/Attraction_Review-g187497-d22939465-Reviews-Priscilla_Cafe_Restaurant-Barcelona_Catalonia.html
5447,23321491,La Borda,Architectural Buildings,Sants-Montjuíc,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d23321491-Reviews-La_Borda-Barcelona_Catalonia.html
5448,23367122,winecountry.es,Multi-day Tours • Wine Tours & Tastings,,,,FALSE,,,"We are a boutique sustainable wine tourism business based near Barcelona, in the Penedés wine region in Spain. We specialize in custom wine tours, wine workshops, events, tastings and wine & food …",https://www.tripadvisor.com/Attraction_Review-g187497-d23367122-Reviews-Winecountry_es-Barcelona_Catalonia.html
5449,23411931,Font Castellana,Fountains,Horta-Guinardó,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d23411931-Reviews-Font_Castellana-Barcelona_Catalonia.html
5450,23471690,Boat Tour Barcelona,Ships,Ciutadella / Vila Olimpica,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d23471690-Reviews-Boat_Tour_Barcelona-Barcelona_Catalonia.html
5451,23429499,Artesanos Espai Gastronòmic,Dinner Theaters,Eixample,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d23429499-Reviews-Artesanos_Espai_Gastronomic-Barcelona_Catalonia.html
5452,23518035,Barcelona Motion Travel,Taxis & Shuttles,,,,FALSE,,,"Private transportation throughout Barcelona and Catalonia, including Girona, Montserrat, Tarragona, Sitges, the Costa Brava and more. Barcelona in Motion offers a variety of packages to choose from…",https://www.tripadvisor.com/Attraction_Review-g187497-d23518035-Reviews-Barcelona_Motion_Travel-Barcelona_Catalonia.html
5456,18979978,Marta Folch,Speciality & Gift Shops,Les Corts,,,FALSE,,,"Marta Folch BCN — Women’s Multi-Brand Boutique in Barcelona Located in the heart of Les Corts, Marta Folch BCN is a multi-brand women’s fashion boutique known for its curated selection of European…",https://www.tripadvisor.com/Attraction_Review-g187497-d18979978-Reviews-Marta_Folch-Barcelona_Catalonia.html
5461,33254829,Kaytrip Spain,City Tours • Multi-day Tours,,,,FALSE,,,"We are a tour operator specializing in multi-day guided tours across Europe with over 20 years of experience and 100,000+ travelers served annually. Our best-seller, Circular Tours, offers unmatched…",https://www.tripadvisor.com/Attraction_Review-g187497-d33254829-Reviews-Kaytrip_Spain-Barcelona_Catalonia.html
5462,33331342,Confession Massage Studio,Spas,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d33331342-Reviews-Confession_Massage_Studio-Barcelona_Catalonia.html
5463,33308880,Quiropràctica Eixample,Spas,,,,FALSE,,,"Quiropráctica Eixample es una clínica especializada en cuidado quiropráctico natural, seguro y personalizado en el corazón de Barcelona. Con más de 20 años de experiencia, ofrecemos ajustes quiropr…",https://www.tripadvisor.com/Attraction_Review-g187497-d33308880-Reviews-Quiropractica_Eixample-Barcelona_Catalonia.html
5464,33258262,Sazon The Folk Cook,"Bar, Club & Pub Tours • Beer Tastings & Tours",,,,FALSE,,,"Sazón The Folk Cook offers private, authentic culinary experiences in the homes of over 100 Spanish mothers across 7+ cities in Spain, with 5-star reviews. Travelers enjoy hands-on cooking classes…",https://www.tripadvisor.com/Attraction_Review-g187497-d33258262-Reviews-Sazon_The_Folk_Cook-Barcelona_Catalonia.html
5465,33318255,Limusina en Barcelona,Gear Rentals • Private Tours,,,,FALSE,,,Limousine Rental in Barcelona Experience something unforgettable in the City of Barcelona! Now also available in Pink! Rent a Hummer or Lincoln with a chauffeur for a perfect and memorable day. Our…,https://www.tripadvisor.com/Attraction_Review-g187497-d33318255-Reviews-Limusina_en_Barcelona-Barcelona_Catalonia.html
