location_id,name,rating,review_count,cuisine,price_range,url
1403607,Casa Manolo Leon,4.3,1861,"Spanish, Healthy",$$$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1403607-Reviews-Casa_Manolo_Leon-Seville_Province_of_Seville_Andalucia.html
1403608,El Patio Sevillano,3.3,87,Spanish,$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1403608-Reviews-El_Patio_Sevillano-Seville_Province_of_Seville_Andalucia.html
1403611,La Hosteria del Prado,3.2,116,"Mediterranean, Spanish",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1403611-Reviews-La_Hosteria_del_Prado-Seville_Province_of_Seville_Andalucia.html
1403614,Restaurante Meson Don Raimundo,3.0,149,"Mediterranean, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1403614-Reviews-Restaurante_Meson_Don_Raimundo-Seville_Province_of_Seville_Andalucia.html
1420062,Freiduria Puerta De La Carne,3.9,582,"Seafood, Spanish",$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1420062-Reviews-Freiduria_Puerta_De_La_Carne-Seville_Province_of_Seville_Andalucia.html
1442916,Vineria San Telmo,4.4,4716,"International, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1442916-Reviews-Vineria_San_Telmo-Seville_Province_of_Seville_Andalucia.html
1447497,Pando Cuna,3.7,120,"Mediterranean, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1447497-Reviews-Pando_Cuna-Seville_Province_of_Seville_Andalucia.html
1457575,Taberna La Sal,4.1,699,"Seafood, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1457575-Reviews-Taberna_La_Sal-Seville_Province_of_Seville_Andalucia.html
1465783,Restaurante El Mirador de Sevilla,3.6,248,"Mediterranean, European",$$$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1465783-Reviews-Restaurante_El_Mirador_de_Sevilla-Seville_Province_of_Seville_Andalucia.html
1490286,Badulaque,3.0,294,Spanish,$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1490286-Reviews-Badulaque-Seville_Province_of_Seville_Andalucia.html
1500420,Restaurante Spala Imagen,4.3,226,"Cafe, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1500420-Reviews-Restaurante_Spala_Imagen-Seville_Province_of_Seville_Andalucia.html
